supplier_reference,stock_facility,product_id,product_name,variant_id,brand,hscode,material,secondary_material,size_format,print_technique,print_position_1,print_position_2,print_format_1,print_format_2,print_colors_1,print_colors_2,coordinates,quantity,supplier_price,days,packs,weight,color,size
15234005000__100317#3075,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,150,198.0,6,1,7.8,yellow,S/T
15234005000__100317#3075,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,90,140.79,6,1,4.68,yellow,S/T
15234005000__100317#3075,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,100,151.99,6,1,5.2,yellow,S/T
15234005000__100317#3075,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,80,129.59,6,1,4.16,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,400,736.0,6,2,20.8,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,100,229.0,6,1,5.2,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,300,567.0,6,2,15.6,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,350,651.5,6,2,18.2,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,50,184.49,6,1,2.6,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,80,205.19,6,1,4.16,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,450,820.5,6,3,23.4,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,150,313.5,6,1,7.8,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,90,212.1,6,1,4.68,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,60,201.39,6,1,3.12,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,200,398.0,6,1,10.4,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,70,208.3,6,1,3.64,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,45,176.04,6,1,2.34,yellow,S/T
15234005000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,250,482.5,6,2,13.0,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,80,129.59,6,1,4.16,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,60,122.19,6,1,3.12,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,50,110.99,6,1,2.6,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,400,478.0,6,2,20.8,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,200,254.0,6,1,10.4,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,350,422.0,6,2,18.2,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,150,198.0,6,1,7.8,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,70,133.39,6,1,3.64,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,90,140.79,6,1,4.68,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,250,310.0,6,2,13.0,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,100,151.99,6,1,5.2,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,300,366.0,6,2,15.6,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,450,534.0,6,3,23.4,yellow,S/T
15234005000__100317#452,ES,5234,drawstringcoolbag,15234005000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,45,105.39,6,1,2.34,yellow,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,80,129.59,6,1,4.16,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,150,198.0,6,1,7.8,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,250,310.0,6,2,13.0,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,45,105.39,6,1,2.34,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,300,366.0,6,2,15.6,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,350,422.0,6,2,18.2,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,50,110.99,6,1,2.6,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,200,254.0,6,1,10.4,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,60,122.19,6,1,3.12,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,450,534.0,6,3,23.4,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,70,133.39,6,1,3.64,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,400,478.0,6,2,20.8,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,100,151.99,6,1,5.2,orange,S/T
15234007000__100317#3075,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,90,140.79,6,1,4.68,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,50,184.49,6,1,2.6,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,45,176.04,6,1,2.34,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,60,201.39,6,1,3.12,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,70,208.3,6,1,3.64,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,90,212.1,6,1,4.68,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,250,482.5,6,2,13.0,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,200,398.0,6,1,10.4,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,350,651.5,6,2,18.2,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,300,567.0,6,2,15.6,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,150,313.5,6,1,7.8,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,400,736.0,6,2,20.8,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,100,229.0,6,1,5.2,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,80,205.19,6,1,4.16,orange,S/T
15234007000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,450,820.5,6,3,23.4,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,70,133.39,6,1,3.64,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,200,254.0,6,1,10.4,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,60,122.19,6,1,3.12,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,90,140.79,6,1,4.68,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,300,366.0,6,2,15.6,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,100,151.99,6,1,5.2,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,250,310.0,6,2,13.0,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,450,534.0,6,3,23.4,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,350,422.0,6,2,18.2,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,50,110.99,6,1,2.6,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,150,198.0,6,1,7.8,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,400,478.0,6,2,20.8,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,45,105.39,6,1,2.34,orange,S/T
15234007000__100317#452,ES,5234,drawstringcoolbag,15234007000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,80,129.59,6,1,4.16,orange,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,60,122.19,6,1,3.12,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,400,478.0,6,2,20.8,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,200,254.0,6,1,10.4,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,350,422.0,6,2,18.2,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,150,198.0,6,1,7.8,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,50,110.99,6,1,2.6,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,450,534.0,6,3,23.4,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,300,366.0,6,2,15.6,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,100,151.99,6,1,5.2,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,70,133.39,6,1,3.64,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,90,140.79,6,1,4.68,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,250,310.0,6,2,13.0,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,80,129.59,6,1,4.16,fuchsia,S/T
15234011000__100317#3075,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,no,150x240xnoxno,noxnoxnoxno,1,no,#,45,105.39,6,1,2.34,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,350,651.5,6,2,18.2,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,150,313.5,6,1,7.8,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,200,398.0,6,1,10.4,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,100,229.0,6,1,5.2,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,60,201.39,6,1,3.12,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,50,184.49,6,1,2.6,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,250,482.5,6,2,13.0,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,90,212.1,6,1,4.68,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,80,205.19,6,1,4.16,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,45,176.04,6,1,2.34,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,300,567.0,6,2,15.6,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,70,208.3,6,1,3.64,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,450,820.5,6,3,23.4,fuchsia,S/T
15234011000__100317#3075__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side A,Side B,150x240xnoxno,150x240xnoxno,1,1,###,400,736.0,6,2,20.8,fuchsia,S/T
15234011000__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,90,140.79,6,1,4.68,fuchsia,S/T
15234011000__100317#452,ES,5234,drawstringcoolbag,15234011000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,AUTOMATIC SCREEN G,Side B,no,150x240xnoxno,noxnoxnoxno,1,no,#,100,151.99,6,1,5.2,fuchsia,S/T
